vehicle_id,vehicle_type,vehicle_desc,make_id,make_name,make_type,model_year,color,date_stolen,year_stolen,month_stolen,location_id,region,country,population,density,area
3387,Stationwagon,TEANA,587,Nissan,Standard,2006,Green,2022-03-22,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3399,Utility,NAVARA,587,Nissan,Standard,2006,Blue,2022-03-17,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3407,Light Van,NV200,587,Nissan,Standard,2009,Grey,2022-01-21,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
3438,Hatchback,TIIDA,587,Nissan,Standard,2008,Silver,2022-03-24,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3452,Utility,NAVARA,587,Nissan,Standard,2018,Orange,2021-12-21,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
3455,Hatchback,JUKE,587,Nissan,Standard,2011,Grey,2022-03-19,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3480,Hatchback,TIIDA,587,Nissan,Standard,2008,Silver,2022-02-20,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
3494,Saloon,SKYLINE,587,Nissan,Standard,2007,Black,2022-01-01,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
3526,Hatchback,TIIDA,587,Nissan,Standard,2006,Grey,2022-03-31,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3534,Saloon,BLUEBIRD,587,Nissan,Standard,2007,Silver,2022-03-05,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3538,Stationwagon,SERENA,587,Nissan,Standard,2006,White,2022-01-22,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
3553,Utility,NAVARA,587,Nissan,Standard,2012,White,2022-04-04,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
3556,Saloon,LATIO,587,Nissan,Standard,2012,Silver,2022-02-28,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
3557,Saloon,SUNNY,587,Nissan,Standard,1998,White,2021-10-16,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
3559,Hatchback,TIIDA,587,Nissan,Standard,2010,Silver,2022-02-11,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
3563,Hatchback,MARCH,587,Nissan,Standard,2008,Brown,2022-04-05,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
3573,Hatchback,TIIDA,587,Nissan,Standard,2005,Silver,2021-12-16,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
3576,Saloon,TIIDA,587,Nissan,Standard,2008,Grey,2022-02-12,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
3601,Stationwagon,SERENA,587,Nissan,Standard,2006,Silver,2021-12-14,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
3606,Saloon,BLUEBIRD,587,Nissan,Standard,2008,Silver,2021-11-06,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
3616,Saloon,TIIDA,587,Nissan,Standard,2008,Silver,2022-04-03,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
3626,Utility,NAVARA,587,Nissan,Standard,2008,Silver,2022-01-28,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
3627,Hatchback,TIIDA,587,Nissan,Standard,2004,Blue,2021-10-10,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
3645,Stationwagon,PRIMERA,587,Nissan,Standard,1997,Silver,2021-10-27,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
3657,Light Van,CARAVAN,587,Nissan,Standard,2014,Silver,2022-02-10,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
3671,Utility,NAVARA,587,Nissan,Standard,2007,Blue,2021-12-04,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
3686,Saloon,SKYLINE,587,Nissan,Standard,2007,Black,2022-01-20,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
3717,Saloon,PRIMERA,587,Nissan,Standard,2002,Red,2022-03-31,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3758,Saloon,TIIDA,587,Nissan,Standard,2005,Blue,2021-11-19,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
3765,Hatchback,NOTE,587,Nissan,Standard,2008,Brown,2021-11-11,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
3766,Stationwagon,LAFESTA,587,Nissan,Standard,2012,Grey,2022-03-20,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3801,Saloon,SKYLINE,587,Nissan,Standard,1996,Yellow,2022-01-31,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
3803,Stationwagon,X-TRAIL,587,Nissan,Standard,2009,Red,2022-03-02,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3804,Saloon,MAXIMA,587,Nissan,Standard,2004,Black,2022-03-25,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3815,Light Van,VANETTE,587,Nissan,Standard,2008,White,2021-12-23,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
3840,Hatchback,MARCH,587,Nissan,Standard,2006,White,2021-12-25,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
3882,Saloon,SKYLINE,587,Nissan,Standard,2008,Black,2022-02-17,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
3912,Saloon,SKYLINE,587,Nissan,Standard,2021,Silver,2022-04-04,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
3936,Saloon,FUGA,587,Nissan,Standard,2007,Black,2022-03-15,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3941,Utility,NAVARA,587,Nissan,Standard,2021,White,2021-12-21,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
3942,Utility,NAVARA,587,Nissan,Standard,2021,Red,2022-03-12,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3954,Saloon,SKYLINE,587,Nissan,Standard,2008,Black,2022-03-25,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
3955,Hatchback,TIIDA,587,Nissan,Standard,2006,Gold,2022-01-07,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
3956,Hatchback,MARCH,587,Nissan,Standard,2015,Silver,2022-04-03,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
4013,Saloon,SKYLINE,587,Nissan,Standard,2007,Black,2021-11-21,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
4141,Stationwagon,SAFARI,587,Nissan,Standard,1989,Black,2021-11-01,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
4149,Light Van,SAFARI GRANROAD,587,Nissan,Standard,1990,Red,2021-10-20,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
4155,Utility,NAVARA,587,Nissan,Standard,2005,Black,2022-03-23,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
4174,Utility,NAVARA,587,Nissan,Standard,1995,Green,2022-01-12,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
4222,Saloon,MAXIMA,587,Nissan,Standard,1996,Red,2021-11-16,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
4319,Hatchback,SENTRA,587,Nissan,Standard,1998,Silver,2022-03-19,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
4338,Saloon,PULSAR,587,Nissan,Standard,1996,Grey,2022-03-31,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
4366,Saloon,PRIMERA,587,Nissan,Standard,1999,White,2022-03-16,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
4384,Utility,DATSUN,587,Nissan,Standard,1991,Gold,2022-03-22,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
4469,Hatchback,PULSAR,587,Nissan,Standard,2000,Green,2022-03-26,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
302,Trailer,KEA MX4,562,Kea,Standard,2020,Silver,2021-12-02,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
532,Trailer,KC 126,562,Kea,Standard,2017,Silver,2022-01-10,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
2062,Trailer,2855,562,Kea,Standard,2005,Silver,2022-03-07,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2581,Trailer,K85SAT,562,Kea,Standard,2006,Silver,2022-01-18,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
3724,Trailer,K 74 SA,562,Kea,Standard,2009,Silver,2022-02-01,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
188,Boat Trailer,357J,513,Bricon,Standard,2019,Silver,2021-12-16,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
213,Caravan,CARAVAN,504,Anglo,Standard,1976,White,2021-12-01,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
214,Trailer - Heavy,TRAILER,597,Reid,Standard,2015,Silver,2021-10-11,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
340,Boat Trailer,TRAILER,597,Reid,Standard,2016,Silver,2021-12-14,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
234,Moped,MOTORCYCLE,594,Piaggio,Standard,1998,Blue,2021-11-06,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
447,Roadbike,VESPA,594,Piaggio,Standard,1997,Grey,2022-03-10,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
643,Moped,ZIP,594,Piaggio,Standard,2014,Black,2022-02-02,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
655,Moped,ZIP,594,Piaggio,Standard,2012,White,2022-02-06,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
673,Moped,VESPA ET2 50,594,Piaggio,Standard,2005,Blue,2022-02-05,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
685,Roadbike,FLY,594,Piaggio,Standard,2012,Black,2021-11-26,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
716,Roadbike,VESPA,594,Piaggio,Standard,2014,White,2022-01-31,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
846,Moped,ZIP,594,Piaggio,Standard,2017,White,2021-12-23,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
993,Moped,ZIP,594,Piaggio,Standard,2013,Red,2021-12-07,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
1002,Moped,ZIP,594,Piaggio,Standard,2016,Red,2022-04-03,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
1224,Moped,ZIP,594,Piaggio,Standard,2017,Black,2022-01-21,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
2915,Roadbike,MP3,594,Piaggio,Standard,2015,Grey,2021-12-03,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
753,Hatchback,323,576,Mazda,Standard,2001,Blue,2021-12-06,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
1037,Saloon,FAMILIA,576,Mazda,Standard,1994,Silver,2022-03-30,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1048,Stationwagon,DEMIO,576,Mazda,Standard,1997,White,2022-04-05,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
1133,Saloon,MAZDA6,576,Mazda,Standard,2003,Blue,2022-04-01,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
1157,Hatchback,DEMIO,576,Mazda,Standard,1998,Silver,2022-03-22,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1166,Utility,BOUNTY,576,Mazda,Standard,2003,Silver,2022-02-13,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
1372,Convertible,MX-5,576,Mazda,Standard,1998,Gold,2022-04-02,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
1448,Utility,BOUNTY,576,Mazda,Standard,2005,White,2021-10-08,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
1498,Hatchback,MAZDA6,576,Mazda,Standard,2005,Black,2022-04-04,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
1505,Utility,BOUNTY,576,Mazda,Standard,2005,White,2022-02-10,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
1569,Utility,BOUNTY,576,Mazda,Standard,2005,White,2022-03-30,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1587,Saloon,FAMILIA,576,Mazda,Standard,1998,Blue,2022-04-04,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
1594,Utility,BOUNTY,576,Mazda,Standard,2006,White,2021-11-23,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
1608,Utility,PROCEED,576,Mazda,Standard,1994,Red,2021-10-24,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
1641,Light Van,BONGO,576,Mazda,Standard,2006,White,2022-01-07,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
1647,Stationwagon,MAZDA6,576,Mazda,Standard,2006,Black,2021-10-27,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
1675,Utility,BOUNTY,576,Mazda,Standard,2006,White,2021-12-15,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
1677,Hatchback,MAZDA3,576,Mazda,Standard,2006,White,2021-11-01,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
1682,Saloon,FAMILIA,576,Mazda,Standard,1998,Green,2022-01-07,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
1713,Utility,BOUNTY,576,Mazda,Standard,2006,Silver,2022-03-20,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1722,Saloon,MAZDA6,576,Mazda,Standard,2006,Silver,2022-01-17,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
1733,Hatchback,FAMILIA,576,Mazda,Standard,1999,Green,2022-01-20,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
1736,Hatchback,DEMIO,576,Mazda,Standard,1997,Green,2021-10-25,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
1744,Hatchback,FAMILIA,576,Mazda,Standard,1999,White,2022-04-03,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
1846,Stationwagon,FAMILIA,576,Mazda,Standard,1998,White,2022-04-01,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
1876,Stationwagon,FAMILIA,576,Mazda,Standard,1998,Grey,2021-12-23,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
1925,Stationwagon,MAZDA6,576,Mazda,Standard,2008,Blue,2022-03-15,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
1958,Hatchback,FAMILIA,576,Mazda,Standard,1999,Silver,2022-03-05,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2010,Hatchback,FAMILIA,576,Mazda,Standard,2002,Silver,2022-03-31,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2023,Hatchback,DEMIO,576,Mazda,Standard,2001,Green,2022-02-06,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
2043,Hatchback,DEMIO,576,Mazda,Standard,2006,Silver,2022-02-14,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
2089,Stationwagon,ATENZA,576,Mazda,Standard,2003,Red,2021-10-26,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
2090,Stationwagon,FAMILIA,576,Mazda,Standard,1998,Silver,2022-03-28,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2094,Stationwagon,PREMACY,576,Mazda,Standard,2002,Black,2022-03-17,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2122,Stationwagon,PREMACY,576,Mazda,Standard,2002,Silver,2022-04-03,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
2197,Stationwagon,DEMIO,576,Mazda,Standard,2003,White,2022-03-22,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2236,Hatchback,DEMIO,576,Mazda,Standard,2005,Blue,2022-02-12,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
2298,Stationwagon,CX-9,576,Mazda,Standard,2011,Black,2021-12-19,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
2314,Hatchback,FAMILIA,576,Mazda,Standard,2002,Silver,2022-01-13,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
2317,Light Van,BONGO,576,Mazda,Standard,2006,White,2022-03-31,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2322,Saloon,ATENZA,576,Mazda,Standard,2002,Grey,2022-02-15,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
2368,Hatchback,FAMILIA,576,Mazda,Standard,2001,White,2021-10-29,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
2380,Hatchback,DEMIO,576,Mazda,Standard,2002,Orange,2022-02-17,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
2386,Stationwagon,PREMACY,576,Mazda,Standard,2003,Grey,2022-04-03,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
2394,Saloon,AXELA,576,Mazda,Standard,2005,White,2021-11-01,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
2402,Hatchback,DEMIO,576,Mazda,Standard,2004,Blue,2022-04-04,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
2414,Saloon,RX-8,576,Mazda,Standard,2003,Blue,2021-10-25,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
2417,Stationwagon,ATENZA,576,Mazda,Standard,2003,Silver,2022-02-11,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
2420,Utility,BOUNTY,576,Mazda,Standard,2002,Red,2022-03-31,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2427,Stationwagon,ATENZA,576,Mazda,Standard,2002,White,2022-03-23,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2429,Utility,BONGO,576,Mazda,Standard,2006,White,2021-10-30,2021,October,102,Auckland,New Zealand,1695200,343.09,4940.978
2503,Hatchback,DEMIO,576,Mazda,Standard,2005,Blue,2022-04-04,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
2510,Hatchback,626,576,Mazda,Standard,2001,Green,2022-01-13,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
2520,Hatchback,DEMIO,576,Mazda,Standard,2005,Silver,2022-02-28,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
2523,Stationwagon,ATENZA,576,Mazda,Standard,2006,Black,2022-01-30,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
2524,Hatchback,DEMIO,576,Mazda,Standard,2005,White,2022-04-06,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
2596,Stationwagon,ATENZA,576,Mazda,Standard,2006,Black,2022-04-01,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
2621,Sports Car,MX5,576,Mazda,Standard,1992,Red,2022-01-28,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
2626,Stationwagon,DEMIO,576,Mazda,Standard,2005,Purple,2022-03-12,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2646,Hatchback,DEMIO,576,Mazda,Standard,2004,White,2022-01-29,2022,January,102,Auckland,New Zealand,1695200,343.09,4940.978
2653,Saloon,ATENZA,576,Mazda,Standard,2006,White,2022-03-02,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2702,Hatchback,DEMIO,576,Mazda,Standard,2004,Black,2022-03-23,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2717,Hatchback,DEMIO,576,Mazda,Standard,2005,Silver,2022-02-28,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
2728,Stationwagon,MPV,576,Mazda,Standard,2006,White,2021-11-26,2021,November,102,Auckland,New Zealand,1695200,343.09,4940.978
2735,Hatchback,DEMIO,576,Mazda,Standard,2004,Blue,2022-02-13,2022,Feburary,102,Auckland,New Zealand,1695200,343.09,4940.978
2761,Stationwagon,DEMIO,576,Mazda,Standard,2004,Blue,2022-03-22,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2772,Stationwagon,ATENZA,576,Mazda,Standard,2004,White,2022-04-02,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
2794,Stationwagon,ATENZA,576,Mazda,Standard,2007,Red,2021-12-06,2021,December,102,Auckland,New Zealand,1695200,343.09,4940.978
2803,Stationwagon,ATENZA,576,Mazda,Standard,2003,White,2022-04-05,2022,April,102,Auckland,New Zealand,1695200,343.09,4940.978
2809,Stationwagon,PREMACY,576,Mazda,Standard,2007,Purple,2022-03-01,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
2850,Stationwagon,MPV,576,Mazda,Standard,2004,Grey,2022-03-17,2022,March,102,Auckland,New Zealand,1695200,343.09,4940.978
